group,n_ref,ref_mean,ref_std
"(32.35, -6.4000244, 11)",5,0.17605075,0.02174836
"(32.35, -6.4000244, 12)",5,0.20464607,0.027344832
"(32.35, -6.3499756, 1)",5,0.30538243,0.0016941148
"(32.35, -6.3499756, 2)",5,0.30567163,0.0016172255
"(32.35, -6.3499756, 3)",5,0.30673975,0.001827213
"(32.35, -6.3499756, 4)",5,0.3073662,0.0015047861
"(32.35, -6.3499756, 5)",5,0.30778185,0.0019195625
"(32.35, -6.3499756, 6)",5,0.30666736,0.001731583
"(32.35, -6.3499756, 7)",5,0.3055436,0.0015531462
"(32.35, -6.3499756, 8)",5,0.30493072,0.0014335648
"(32.35, -6.3499756, 9)",5,0.30484813,0.0014448554
"(32.35, -6.3499756, 10)",5,0.3048592,0.0017272766
"(32.35, -6.3499756, 11)",5,0.30549097,0.0022589238
"(32.35, -6.3499756, 12)",5,0.30657566,0.0011819956
"(32.35, -6.299988, 1)",5,0.21811834,0.04074475
"(32.35, -6.299988, 2)",5,0.22647098,0.04338571
"(32.35, -6.299988, 3)",5,0.24019456,0.04170062
"(32.35, -6.299988, 4)",5,0.244344,0.024020134
"(32.35, -6.299988, 5)",5,0.23362234,0.023602398
"(32.35, -6.299988, 6)",5,0.2078816,0.021623602
"(32.35, -6.299988, 7)",5,0.1916583,0.022628201
"(32.35, -6.299988, 8)",5,0.18493602,0.02475235
"(32.35, -6.299988, 9)",5,0.18441601,0.024194552
"(32.35, -6.299988, 10)",5,0.18720314,0.024180597
"(32.35, -6.299988, 11)",5,0.20204559,0.032402966
"(32.35, -6.299988, 12)",5,0.22987182,0.032485425
"(32.35, -6.25, 1)",5,0.18680544,0.03533124
"(32.35, -6.25, 2)",5,0.19842757,0.038445067
"(32.35, -6.25, 3)",5,0.21213329,0.036394335
"(32.35, -6.25, 4)",5,0.21393254,0.016614942
"(32.35, -6.25, 5)",5,0.2012119,0.01829638
"(32.35, -6.25, 6)",5,0.16690248,0.016747326
"(32.35, -6.25, 7)",5,0.14270557,0.017978786
"(32.35, -6.25, 8)",5,0.13322578,0.021846456
"(32.35, -6.25, 9)",5,0.13434805,0.022207616
"(32.35, -6.25, 10)",5,0.13922644,0.02253118
"(32.35, -6.25, 11)",5,0.15909544,0.034826454
"(32.35, -6.25, 12)",5,0.19107723,0.035099443
"(32.35, -6.200012, 1)",5,0.18612446,0.03484797
"(32.35, -6.200012, 2)",5,0.1999218,0.04033163
"(32.35, -6.200012, 3)",5,0.21599571,0.03704055
"(32.35, -6.200012, 4)",5,0.22017336,0.016061276
"(32.35, -6.200012, 5)",5,0.20694885,0.019221155
"(32.35, -6.200012, 6)",5,0.16954377,0.016630743
"(32.35, -6.200012, 7)",5,0.14124955,0.014285586
"(32.35, -6.200012, 8)",5,0.12890173,0.016170057
"(32.35, -6.200012, 9)",5,0.12898341,0.01618991
"(32.35, -6.200012, 10)",5,0.13323034,0.01757008
"(32.35, -6.200012, 11)",5,0.15396821,0.03235063
"(32.35, -6.200012, 12)",5,0.18804051,0.033017118
"(32.35, -6.1500244, 1)",5,0.18478319,0.03420656
"(32.35, -6.1500244, 2)",5,0.1998059,0.040813345
"(32.35, -6.1500244, 3)",5,0.2165194,0.036926348
"(32.35, -6.1500244, 4)",5,0.22205296,0.014824949
"(32.35, -6.1500244, 5)",5,0.20857497,0.019615272
"(32.35, -6.1500244, 6)",5,0.17022221,0.01677131
"(32.35, -6.1500244, 7)",5,0.14081065,0.012869421
"(32.35, -6.1500244, 8)",5,0.12774923,0.013478082
"(32.35, -6.1500244, 9)",5,0.1273872,0.013198876
"(32.35, -6.1500244, 10)",5,0.1313161,0.01520741
"(32.35, -6.1500244, 11)",5,0.15234312,0.030780653
"(32.35, -6.1500244, 12)",5,0.18517032,0.030594362
"(32.35, -6.0999756, 1)",5,0.18301283,0.03416332
"(32.35, -6.0999756, 2)",5,0.19914228,0.04150381
"(32.35, -6.0999756, 3)",5,0.21647628,0.036941566
"(32.35, -6.0999756, 4)",5,0.22386786,0.013389183
"(32.35, -6.0999756, 5)",5,0.2108374,0.019672822
"(32.35, -6.0999756, 6)",5,0.17195806,0.017084038
"(32.35, -6.0999756, 7)",5,0.1412667,0.012182516
"(32.35, -6.0999756, 8)",5,0.1273217,0.011777368
"(32.35, -6.0999756, 9)",5,0.12614079,0.011307819
"(32.35, -6.0999756, 10)",5,0.12981763,0.01401219
"(32.35, -6.0999756, 11)",5,0.15110259,0.02996594
"(32.35, -6.0999756, 12)",5,0.18176302,0.029400142
"(32.35, -6.049988, 1)",5,0.17910928,0.033668306
"(32.35, -6.049988, 2)",5,0.19514646,0.040035225
"(32.35, -6.049988, 3)",5,0.21189606,0.035275396
"(32.35, -6.049988, 4)",5,0.21838197,0.012090553
"(32.35, -6.049988, 5)",5,0.20618431,0.018674651
"(32.35, -6.049988, 6)",5,0.16940787,0.016519455
"(32.35, -6.049988, 7)",5,0.14075264,0.012218572
"(32.35, -6.049988, 8)",5,0.12847558,0.012332759
"(32.35, -6.049988, 9)",5,0.12740484,0.011467116
"(32.35, -6.049988, 10)",5,0.13149862,0.013896596
"(32.35, -6.049988, 11)",5,0.15229884,0.029325265
"(32.35, -6.049988, 12)",5,0.18024042,0.030587528
"(32.35, -6.0, 1)",5,0.17674479,0.034461595
"(32.35, -6.0, 2)",5,0.19223335,0.0390546
"(32.35, -6.0, 3)",5,0.20878215,0.033665165
"(32.35, -6.0, 4)",5,0.21542998,0.011043457
"(32.35, -6.0, 5)",5,0.20424333,0.017393764
"(32.35, -6.0, 6)",5,0.1692069,0.01652293
"(32.35, -6.0, 7)",5,0.14129691,0.012989439
"(32.35, -6.0, 8)",5,0.12966433,0.0133920405
"(32.35, -6.0, 9)",5,0.12817557,0.012446015
"(32.35, -6.0, 10)",5,0.13247773,0.014597849
"(32.35, -6.0, 11)",5,0.15289302,0.029448446
"(32.35, -6.0, 12)",5,0.1784464,0.031914856
"(32.35, -5.950012, 1)",5,0.1752018,0.035258114
"(32.35, -5.950012, 2)",5,0.18957797,0.038071603
"(32.35, -5.950012, 3)",5,0.20550486,0.031884175
"(32.35, -5.950012, 4)",5,0.21263906,0.0104144085
"(32.35, -5.950012, 5)",5,0.20210674,0.01586898
"(32.35, -5.950012, 6)",5,0.16892943,0.016365068
"(32.35, -5.950012, 7)",5,0.14179161,0.014137313
"(32.35, -5.950012, 8)",5,0.13093245,0.015102896
"(32.35, -5.950012, 9)",5,0.12931167,0.014469383
"(32.35, -5.950012, 10)",5,0.1337578,0.016112646
"(32.35, -5.950012, 11)",5,0.15377988,0.030146733
"(32.35, -5.950012, 12)",5,0.17761952,0.03337725
"(32.35, -5.9000244, 1)",5,0.17379662,0.035549834
"(32.35, -5.9000244, 2)",5,0.1865845,0.03690794
"(32.35, -5.9000244, 3)",5,0.2011961,0.029950688
"(32.35, -5.9000244, 4)",5,0.20859346,0.010685356
"(32.35, -5.9000244, 5)",5,0.1986976,0.015295255
"(32.35, -5.9000244, 6)",5,0.1679445,0.016781269
"(32.35, -5.9000244, 7)",5,0.14259186,0.016421007
"(32.35, -5.9000244, 8)",5,0.13331148,0.018315827
"(32.35, -5.9000244, 9)",5,0.1321146,0.018180648
"(32.35, -5.9000244, 10)",5,0.13671514,0.019078517
"(32.35, -5.9000244, 11)",5,0.1561998,0.031715024
"(32.35, -5.9000244, 12)",5,0.17838833,0.035429534
"(32.35, -5.8499756, 1)",5,0.17280838,0.036371138
"(32.35, -5.8499756, 2)",5,0.1856012,0.03798873
"(32.35, -5.8499756, 3)",5,0.19990313,0.029919308
"(32.35, -5.8499756, 4)",5,0.20830281,0.011272983
"(32.35, -5.8499756, 5)",5,0.19903618,0.014885114
"(32.35, -5.8499756, 6)",5,0.16870782,0.016269589
"(32.35, -5.8499756, 7)",5,0.14259212,0.016139865
"(32.35, -5.8499756, 8)",5,0.1329533,0.018185597
"(32.35, -5.8499756, 9)",5,0.1315712,0.018365245
"(32.35, -5.8499756, 10)",5,0.13589805,0.019295681
"(32.35, -5.8499756, 11)",5,0.15526046,0.031313065
"(32.35, -5.8499756, 12)",5,0.17670904,0.03501808
"(32.35, -5.799988, 1)",5,0.17112777,0.036568943
"(32.35, -5.799988, 2)",5,0.183062,0.038102932
"(32.35, -5.799988, 3)",5,0.19664653,0.029594108
"(32.35, -5.799988, 4)",5,0.20521407,0.012683667
"(32.35, -5.799988, 5)",5,0.19667445,0.015705803
"(32.35, -5.799988, 6)",5,0.16793005,0.016657976
"(32.35, -5.799988, 7)",5,0.14302869,0.017289512
"(32.35, -5.799988, 8)",5,0.1343163,0.019842193
"(32.35, -5.799988, 9)",5,0.13347825,0.020267803
"(32.35, -5.799988, 10)",5,0.13770695,0.020984003
"(32.35, -5.799988, 11)",5,0.15643236,0.031655867
"(32.35, -5.799988, 12)",5,0.17677309,0.035998084
"(32.35, -5.75, 1)",5,0.16962992,0.036779325
"(32.35, -5.75, 2)",5,0.18163028,0.038324855
"(32.35, -5.75, 3)",5,0.19520627,0.029389221
"(32.35, -5.75, 4)",5,0.20347139,0.013680594
"(32.35, -5.75, 5)",5,0.19533399,0.016235635
"(32.35, -5.75, 6)",5,0.16756833,0.01694319
"(32.35, -5.75, 7)",5,0.14325662,0.017718196
"(32.35, -5.75, 8)",5,0.13491876,0.020451427
"(32.35, -5.75, 9)",5,0.13447168,0.020911135
"(32.35, -5.75, 10)",5,0.13849868,0.021643534
"(32.35, -5.75, 11)",5,0.1564677,0.03136416
"(32.35, -5.75, 12)",5,0.1757156,0.03638918
"(32.35, -5.700012, 1)",5,0.16906138,0.03487817
"(32.35, -5.700012, 2)",5,0.18219312,0.037553594
"(32.35, -5.700012, 3)",5,0.1966233,0.029455319
"(32.35, -5.700012, 4)",5,0.20531228,0.014256699
"(32.35, -5.700012, 5)",5,0.19749269,0.015001061
"(32.35, -5.700012, 6)",5,0.1697692,0.013361885
"(32.35, -5.700012, 7)",5,0.14359787,0.010257171
"(32.35, -5.700012, 8)",5,0.13339731,0.011691261
"(32.35, -5.700012, 9)",5,0.13175078,0.013106434
"(32.35, -5.700012, 10)",5,0.13453898,0.0155286295
"(32.35, -5.700012, 11)",5,0.15134057,0.026579143
"(32.35, -5.700012, 12)",5,0.1707978,0.032555066
"(32.35, -5.6500244, 1)",5,0.1682885,0.034638792
"(32.35, -5.6500244, 2)",5,0.18215105,0.03705423
"(32.35, -5.6500244, 3)",5,0.19693902,0.028466772
"(32.35, -5.6500244, 4)",5,0.20534758,0.014382444
"(32.35, -5.6500244, 5)",5,0.1976699,0.0151951695
"(32.35, -5.6500244, 6)",5,0.17031543,0.014159558
"(32.35, -5.6500244, 7)",5,0.14386174,0.010427015
"(32.35, -5.6500244, 8)",5,0.13355167,0.011622604
"(32.35, -5.6500244, 9)",5,0.13209702,0.0133962035
"(32.35, -5.6500244, 10)",5,0.13491301,0.016245114
"(32.35, -5.6500244, 11)",5,0.15066722,0.0267138
"(32.35, -5.6500244, 12)",5,0.16970593,0.0329446
"(32.35, -5.5999756, 1)",5,0.16672519,0.036635887
"(32.35, -5.5999756, 2)",5,0.17987268,0.037538722
"(32.35, -5.5999756, 3)",5,0.19471987,0.026838914
"(32.35, -5.5999756, 4)",5,0.20208153,0.014931597
"(32.35, -5.5999756, 5)",5,0.19401217,0.016986381
"(32.35, -5.5999756, 6)",5,0.1673707,0.018019093
"(32.35, -5.5999756, 7)",5,0.14250061,0.016537936
"(32.35, -5.5999756, 8)",5,0.13391659,0.018766103
"(32.35, -5.5999756, 9)",5,0.13410239,0.020073568
"(32.35, -5.5999756, 10)",5,0.13810377,0.021845419
"(32.35, -5.5999756, 11)",5,0.15310301,0.03049702
"(32.35, -5.5999756, 12)",5,0.17095423,0.03721915
"(32.35, -5.549988, 1)",5,0.16860883,0.03843825
"(32.35, -5.549988, 2)",5,0.18213293,0.03896222
"(32.35, -5.549988, 3)",5,0.19913492,0.026358256
"(32.35, -5.549988, 4)",5,0.20772648,0.013140507
"(32.35, -5.549988, 5)",5,0.19967255,0.01501772
"(32.35, -5.549988, 6)",5,0.1717838,0.017098723
"(32.35, -5.549988, 7)",5,0.14356296,0.014214057
"(32.35, -5.549988, 8)",5,0.13249055,0.015851464
"(32.35, -5.549988, 9)",5,0.13185863,0.017895613
"(32.35, -5.549988, 10)",5,0.13556354,0.020723518
"(32.35, -5.549988, 11)",5,0.15027973,0.029729446
"(32.35, -5.549988, 12)",5,0.16851768,0.036102217
"(32.35, -5.5, 1)",5,0.16937216,0.038696244
"(32.35, -5.5, 2)",5,0.18333116,0.038924456
"(32.35, -5.5, 3)",5,0.20116203,0.025411421
"(32.35, -5.5, 4)",5,0.21022776,0.01190525
"(32.35, -5.5, 5)",5,0.20220998,0.014045824
"(32.35, -5.5, 6)",5,0.1740454,0.016852254
"(32.35, -5.5, 7)",5,0.14438145,0.013122059
"(32.35, -5.5, 8)",5,0.13226147,0.014087006
"(32.35, -5.5, 9)",5,0.13137978,0.016441327
"(32.35, -5.5, 10)",5,0.13497926,0.020284582
"(32.35, -5.5, 11)",5,0.14922556,0.02919289
"(32.35, -5.5, 12)",5,0.16703096,0.035314206
"(32.35, -5.450012, 1)",5,0.16735084,0.03905441
"(32.35, -5.450012, 2)",5,0.18018648,0.03828174
"(32.35, -5.450012, 3)",5,0.19673379,0.023943566
"(32.35, -5.450012, 4)",5,0.20528713,0.01193211
"(32.35, -5.450012, 5)",5,0.1981354,0.015489869
"(32.35, -5.450012, 6)",5,0.17149131,0.018150248
"(32.35, -5.450012, 7)",5,0.1437293,0.014792379
"(32.35, -5.450012, 8)",5,0.13334009,0.015880117
"(32.35, -5.450012, 9)",5,0.13340977,0.01828817
"(32.35, -5.450012, 10)",5,0.13722003,0.0218375
"(32.35, -5.450012, 11)",5,0.1506209,0.029920734
"(32.35, -5.450012, 12)",5,0.1682041,0.03722653
"(32.35, -5.4000244, 1)",5,0.16925642,0.039942704
"(32.35, -5.4000244, 2)",5,0.18294075,0.039496686
"(32.35, -5.4000244, 3)",5,0.20280723,0.024354672
"(32.35, -5.4000244, 4)",5,0.2120181,0.0102151055
"(32.35, -5.4000244, 5)",5,0.20485575,0.015386309
"(32.35, -5.4000244, 6)",5,0.17616631,0.017605199
"(32.35, -5.4000244, 7)",5,0.14502017,0.013208593
"(32.35, -5.4000244, 8)",5,0.13231933,0.0127824955
"(32.35, -5.4000244, 9)",5,0.13159758,0.015389515
"(32.35, -5.4000244, 10)",5,0.13501628,0.020217402
"(32.35, -5.4000244, 11)",5,0.14840731,0.028408533
"(32.35, -5.4000244, 12)",5,0.16592406,0.035099052
"(32.35, -5.3499756, 1)",5,0.1694425,0.0396733
"(32.35, -5.3499756, 2)",5,0.18324623,0.039179564
"(32.35, -5.3499756, 3)",5,0.20280442,0.02352078
"(32.35, -5.3499756, 4)",5,0.21153982,0.011016155
"(32.35, -5.3499756, 5)",5,0.20406726,0.017102987
"(32.35, -5.3499756, 6)",5,0.17529686,0.017921733
"(32.35, -5.3499756, 7)",5,0.14418674,0.013379118
"(32.35, -5.3499756, 8)",5,0.13197973,0.012574056
"(32.35, -5.3499756, 9)",5,0.1316973,0.0152999135
"(32.35, -5.3499756, 10)",5,0.13520512,0.020191472
"(32.35, -5.3499756, 11)",5,0.14866522,0.028105902
"(32.35, -5.3499756, 12)",5,0.16688855,0.035549484
"(32.35, -5.299988, 1)",5,0.17095108,0.039702866
"(32.35, -5.299988, 2)",5,0.1860171,0.03966447
"(32.35, -5.299988, 3)",5,0.2069321,0.02442506
"(32.35, -5.299988, 4)",5,0.21561447,0.011090642
"(32.35, -5.299988, 5)",5,0.20755467,0.016824882
"(32.35, -5.299988, 6)",5,0.17798305,0.016938241
"(32.35, -5.299988, 7)",5,0.14521393,0.0121151535
"(32.35, -5.299988, 8)",5,0.13188788,0.010730385
"(32.35, -5.299988, 9)",5,0.13125475,0.013667207
"(32.35, -5.299988, 10)",5,0.13463041,0.019613046
"(32.35, -5.299988, 11)",5,0.1484923,0.027303351
"(32.35, -5.299988, 12)",5,0.16617747,0.033911902
"(32.35, -5.25, 1)",5,0.24182525,0.013740147
"(32.35, -5.25, 2)",5,0.24923134,0.017153414
"(32.35, -5.25, 3)",5,0.25333548,0.012114152
"(32.35, -5.25, 4)",5,0.24924222,0.0065333187
"(32.35, -5.25, 5)",5,0.24297138,0.009055063
"(32.35, -5.25, 6)",5,0.23086174,0.0067755645
"(32.35, -5.25, 7)",5,0.22462316,0.003812091
"(32.35, -5.25, 8)",5,0.22814152,0.004660649
"(32.35, -5.25, 9)",5,0.22721085,0.008202425
"(32.35, -5.25, 10)",5,0.22772546,0.012044231
"(32.35, -5.25, 11)",5,0.23550336,0.013782594
"(32.35, -5.25, 12)",5,0.24271484,0.012010415
"(32.35, -5.200012, 1)",5,0.24142285,0.013649433
"(32.35, -5.200012, 2)",5,0.24851301,0.016552726
"(32.35, -5.200012, 3)",5,0.2525335,0.012432611
"(32.35, -5.200012, 4)",5,0.24866252,0.0064299623
"(32.35, -5.200012, 5)",5,0.24219231,0.008651524
"(32.35, -5.200012, 6)",5,0.23035559,0.0066062114
"(32.35, -5.200012, 7)",5,0.22412057,0.0037354464
"(32.35, -5.200012, 8)",5,0.22761539,0.004857216
"(32.35, -5.200012, 9)",5,0.22684574,0.00818958
"(32.35, -5.200012, 10)",5,0.22736952,0.012127621
"(32.35, -5.200012, 11)",5,0.23556927,0.013859044
"(32.35, -5.200012, 12)",5,0.24240765,0.012245204
"(32.35, -5.1500244, 1)",5,0.24108186,0.013516093
"(32.35, -5.1500244, 2)",5,0.24815135,0.016332552
"(32.35, -5.1500244, 3)",5,0.25219944,0.01245712
"(32.35, -5.1500244, 4)",5,0.24848524,0.0060146702
"(32.35, -5.1500244, 5)",5,0.24212158,0.008922491
"(32.35, -5.1500244, 6)",5,0.23017764,0.006586442
"(32.35, -5.1500244, 7)",5,0.22396943,0.0038451958
"(32.35, -5.1500244, 8)",5,0.22729072,0.005269369
"(32.35, -5.1500244, 9)",5,0.22659752,0.008375204
"(32.35, -5.1500244, 10)",5,0.22725527,0.012383576
"(32.35, -5.1500244, 11)",5,0.23555358,0.014062316
"(32.35, -5.1500244, 12)",5,0.24220338,0.013324212
"(32.35, -5.0999756, 1)",5,0.24024673,0.013567349
"(32.35, -5.0999756, 2)",5,0.2466613,0.015881976
"(32.35, -5.0999756, 3)",5,0.25074238,0.011978199
"(32.35, -5.0999756, 4)",5,0.24729863,0.005488916
"(32.35, -5.0999756, 5)",5,0.24131231,0.009197939
"(32.35, -5.0999756, 6)",5,0.2294108,0.0065385858
"(32.35, -5.0999756, 7)",5,0.22336757,0.003962096
"(32.35, -5.0999756, 8)",5,0.22657461,0.0057001207
"(32.35, -5.0999756, 9)",5,0.22597356,0.008608342
"(32.35, -5.0999756, 10)",5,0.22687924,0.012645108
"(32.35, -5.0999756, 11)",5,0.2351044,0.014428922
"(32.35, -5.0999756, 12)",5,0.24149728,0.013800782
"(32.35, -5.049988, 1)",5,0.23898427,0.013520545
"(32.35, -5.049988, 2)",5,0.2447948,0.014933636
"(32.35, -5.049988, 3)",5,0.24842694,0.011446492
"(32.35, -5.049988, 4)",5,0.2454172,0.005430352
"(32.35, -5.049988, 5)",5,0.23983625,0.009477856
"(32.35, -5.049988, 6)",5,0.22812848,0.006625269
"(32.35, -5.049988, 7)",5,0.22235891,0.004163652
"(32.35, -5.049988, 8)",5,0.22566295,0.00614442
"(32.35, -5.049988, 9)",5,0.22523241,0.0088686105
"(32.35, -5.049988, 10)",5,0.22632292,0.012730281
"(32.35, -5.049988, 11)",5,0.23448403,0.014943525
"(32.35, -5.049988, 12)",5,0.240536,0.013708444
"(32.35, -5.0, 1)",5,0.23609106,0.013275116
"(32.35, -5.0, 2)",5,0.24060659,0.013299478
"(32.35, -5.0, 3)",5,0.24433789,0.010459987
"(32.35, -5.0, 4)",5,0.24192826,0.0055695367
"(32.35, -5.0, 5)",5,0.23694134,0.009586982
"(32.35, -5.0, 6)",5,0.22573213,0.0066174865
"(32.35, -5.0, 7)",5,0.22040081,0.004240269
"(32.35, -5.0, 8)",5,0.22400439,0.0063607087
"(32.35, -5.0, 9)",5,0.22385542,0.009089893
"(32.35, -5.0, 10)",5,0.22502701,0.012564594
"(32.35, -5.0, 11)",5,0.23283999,0.015068298
"(32.35, -5.0, 12)",5,0.23807673,0.013418172
"(32.35, -4.950012, 1)",5,0.23135507,0.012449897
"(32.35, -4.950012, 2)",5,0.23534743,0.011809423
"(32.35, -4.950012, 3)",5,0.23885293,0.009725546
"(32.35, -4.950012, 4)",5,0.23700705,0.0059449184
"(32.35, -4.950012, 5)",5,0.23261563,0.009542952
"(32.35, -4.950012, 6)",5,0.22227421,0.0066699875
"(32.35, -4.950012, 7)",5,0.21749774,0.004279266
"(32.35, -4.950012, 8)",5,0.22142045,0.006265202
"(32.35, -4.950012, 9)",5,0.22158308,0.009177709
"(32.35, -4.950012, 10)",5,0.22276208,0.012138579
"(32.35, -4.950012, 11)",5,0.23008974,0.014617558
"(32.35, -4.950012, 12)",5,0.23531799,0.01376417
"(32.35, -4.9000244, 1)",5,0.22938521,0.011539112
"(32.35, -4.9000244, 2)",5,0.23306291,0.010962432
"(32.35, -4.9000244, 3)",5,0.23639861,0.009184901
"(32.35, -4.9000244, 4)",5,0.23442023,0.0060038785
"(32.35, -4.9000244, 5)",5,0.2302359,0.009669798
"(32.35, -4.9000244, 6)",5,0.22049446,0.0066910894
"(32.35, -4.9000244, 7)",5,0.21600668,0.004317021
"(32.35, -4.9000244, 8)",5,0.21998978,0.0062203235
"(32.35, -4.9000244, 9)",5,0.22039267,0.009434275
"(32.35, -4.9000244, 10)",5,0.22159073,0.0120721515
"(32.35, -4.9000244, 11)",5,0.22860524,0.014461518
"(32.35, -4.9000244, 12)",5,0.23396325,0.013759938
"(32.35, -4.8499756, 1)",5,0.23237963,0.012651682
"(32.35, -4.8499756, 2)",5,0.23587596,0.012009585
"(32.35, -4.8499756, 3)",5,0.23918125,0.009875351
"(32.35, -4.8499756, 4)",5,0.23625603,0.0056949807
"(32.35, -4.8499756, 5)",5,0.23171265,0.009912846
"(32.35, -4.8499756, 6)",5,0.22184172,0.006781084
"(32.35, -4.8499756, 7)",5,0.21725881,0.0042593153
"(32.35, -4.8499756, 8)",5,0.22097263,0.006416935
"(32.35, -4.8499756, 9)",5,0.22147977,0.009782409
"(32.35, -4.8499756, 10)",5,0.22287922,0.01270815
"(32.35, -4.8499756, 11)",5,0.2297808,0.014395611
"(32.35, -4.8499756, 12)",5,0.2356404,0.013166328
"(32.35, -4.799988, 1)",5,0.22645059,0.010906567
"(32.35, -4.799988, 2)",5,0.22934279,0.011315296
"(32.35, -4.799988, 3)",5,0.23160799,0.00956287
"(32.35, -4.799988, 4)",5,0.22943494,0.006122781
"(32.35, -4.799988, 5)",5,0.2256118,0.0095353965
"(32.35, -4.799988, 6)",5,0.2170682,0.006453133
"(32.35, -4.799988, 7)",5,0.21296361,0.0041439673
"(32.35, -4.799988, 8)",5,0.21694675,0.0057469327
"(32.35, -4.799988, 9)",5,0.21786943,0.009370113
"(32.35, -4.799988, 10)",5,0.21953063,0.012348715
"(32.35, -4.799988, 11)",5,0.22565317,0.01347562
"(32.35, -4.799988, 12)",5,0.2311356,0.012594233
"(32.35, -4.75, 1)",5,0.22391097,0.010651663
"(32.35, -4.75, 2)",5,0.2267178,0.012027092
"(32.35, -4.75, 3)",5,0.22804144,0.009692337
"(32.35, -4.75, 4)",5,0.22591749,0.006214171
"(32.35, -4.75, 5)",5,0.22239216,0.008920965
"(32.35, -4.75, 6)",5,0.21460938,0.0060468023
"(32.35, -4.75, 7)",5,0.2107004,0.0037958042
"(32.35, -4.75, 8)",5,0.21491721,0.005364526
"(32.35, -4.75, 9)",5,0.2162466,0.008962268
"(32.35, -4.75, 10)",5,0.21798578,0.011924444
"(32.35, -4.75, 11)",5,0.22357678,0.012734539
"(32.35, -4.75, 12)",5,0.22889754,0.012005336
"(32.35, -4.700012, 1)",5,0.22082457,0.010320314
"(32.35, -4.700012, 2)",5,0.22415838,0.013420382
"(32.35, -4.700012, 3)",5,0.22421178,0.009430847
"(32.35, -4.700012, 4)",5,0.2221745,0.006298679
"(32.35, -4.700012, 5)",5,0.2189779,0.008339426
"(32.35, -4.700012, 6)",5,0.2119343,0.0056857597
"(32.35, -4.700012, 7)",5,0.20827392,0.0035303682
"(32.35, -4.700012, 8)",5,0.21268971,0.005120349
"(32.35, -4.700012, 9)",5,0.21452597,0.008666538
"(32.35, -4.700012, 10)",5,0.2161974,0.011214179
"(32.35, -4.700012, 11)",5,0.22128554,0.012097638
"(32.35, -4.700012, 12)",5,0.226155,0.011634217
"(32.35, -4.6500244, 1)",5,0.21826692,0.009900934
"(32.35, -4.6500244, 2)",5,0.22176969,0.014087416
"(32.35, -4.6500244, 3)",5,0.22142084,0.009010971
"(32.35, -4.6500244, 4)",5,0.21939945,0.006398888
"(32.35, -4.6500244, 5)",5,0.21642189,0.00824248
"(32.35, -4.6500244, 6)",5,0.20988922,0.0056441505
"(32.35, -4.6500244, 7)",5,0.2065721,0.003537473
"(32.35, -4.6500244, 8)",5,0.21101758,0.005182453
"(32.35, -4.6500244, 9)",5,0.21327622,0.0085848905
"(32.35, -4.6500244, 10)",5,0.21472001,0.010460814
"(32.35, -4.6500244, 11)",5,0.21954449,0.011750738
"(32.35, -4.6500244, 12)",5,0.22363767,0.011485417
"(32.35, -4.5999756, 1)",5,0.21697888,0.0095287645
"(32.35, -4.5999756, 2)",5,0.22027059,0.013950212
"(32.35, -4.5999756, 3)",5,0.22022316,0.008755189
"(32.35, -4.5999756, 4)",5,0.21805958,0.006521531
"(32.35, -4.5999756, 5)",5,0.21517603,0.008442712
"(32.35, -4.5999756, 6)",5,0.20883656,0.00579369
"(32.35, -4.5999756, 7)",5,0.20581782,0.0036325336
"(32.35, -4.5999756, 8)",5,0.21025363,0.0053817322
"(32.35, -4.5999756, 9)",5,0.21284144,0.008631518
"(32.35, -4.5999756, 10)",5,0.21403518,0.009954435
"(32.35, -4.5999756, 11)",5,0.21876864,0.011565372
"(32.35, -4.5999756, 12)",5,0.22212704,0.011397302
"(32.35, -4.549988, 1)",5,0.21607181,0.009047186
"(32.35, -4.549988, 2)",5,0.21911597,0.013805992
"(32.35, -4.549988, 3)",5,0.21913874,0.008519126
"(32.35, -4.549988, 4)",5,0.21701784,0.006653035
"(32.35, -4.549988, 5)",5,0.21425168,0.0086422395
"(32.35, -4.549988, 6)",5,0.20797634,0.0058765514
"(32.35, -4.549988, 7)",5,0.20523934,0.0036926589
"(32.35, -4.549988, 8)",5,0.20965369,0.0055304393
"(32.35, -4.549988, 9)",5,0.21245661,0.008648551
"(32.35, -4.549988, 10)",5,0.21344256,0.0095815
"(32.35, -4.549988, 11)",5,0.21805099,0.011305842
"(32.35, -4.549988, 12)",5,0.22081473,0.01104686
"(32.35, -4.5, 1)",5,0.21636271,0.008926008
"(32.35, -4.5, 2)",5,0.21911888,0.013482032
"(32.35, -4.5, 3)",5,0.21913895,0.008541761
"(32.35, -4.5, 4)",5,0.2171363,0.0067955675
"(32.35, -4.5, 5)",5,0.21440494,0.008990552
"(32.35, -4.5, 6)",5,0.20797844,0.0060525965
"(32.35, -4.5, 7)",5,0.20532763,0.0038562831
"(32.35, -4.5, 8)",5,0.20974684,0.0057784473
"(32.35, -4.5, 9)",5,0.2126892,0.008830339
"(32.35, -4.5, 10)",5,0.21348946,0.009473836
"(32.35, -4.5, 11)",5,0.2181261,0.011226061
"(32.35, -4.5, 12)",5,0.2205927,0.0108044315
"(32.35, -4.450012, 1)",5,0.21689172,0.009189227
"(32.35, -4.450012, 2)",5,0.21930599,0.013322426
"(32.35, -4.450012, 3)",5,0.21892175,0.008728468
